"id","year","player","team","completions","pass_attempts","passing_yards","passing_td","interception","times_sacked","sack_yards","longest_pass","qbr","rush_attempts","rushing_yards","rushing_td","longest_run","receptions","receiving_yards","receiving_td","longest_reception","fumble","fumbles_lost"
501,1995,"Yancey Thigpen","PIT",0,0,0,0,0,,,0,,0,0,0,0,3,19,1,10,0,
502,1995,"John Williams","PIT",0,0,0,0,0,,,0,,1,0,0,0,2,7,0,5,0,
503,1995,"Mark Bruener","PIT",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
504,1995,"Jonathan Hayes","PIT",,,,,,,,,,,,,,0,0,0,0,0,
505,1994,"Stan Humphries","SDG",24,49,275,1,2,2,18,33,56.1,1,3,0,3,0,0,0,0,0,
506,1994,"Gale Gilbert","SDG",3,6,30,0,1,0,0,20,25,1,8,0,8,0,0,0,0,0,
507,1994,"Natrone Means","SDG",0,0,0,0,0,,,0,,13,33,1,11,1,4,0,4,0,
508,1994,"Ronnie Harmon","SDG",0,0,0,0,0,,,0,,2,10,0,10,8,68,0,20,0,
509,1994,"Shawn Jefferson","SDG",0,0,0,0,0,,,0,,1,10,0,10,2,15,0,9,0,
510,1994,"Eric Bieniemy","SDG",0,0,0,0,0,,,0,,1,3,0,3,1,33,0,33,0,
511,1994,"Mark Seay","SDG",0,0,0,0,0,,,0,,0,0,0,0,7,75,0,22,0,
512,1994,"Tony Martin","SDG",0,0,0,0,0,,,0,,0,0,0,0,3,59,1,30,0,
513,1994,"Alfred Pupunu","SDG",0,0,0,0,0,,,0,,0,0,0,0,4,48,0,23,0,
514,1994,"Duane Young","SDG",0,0,0,0,0,,0,0,,0,0,0,0,1,3,0,3,0,
515,1994,"Steve Young","SFO",24,36,325,6,0,3,15,51,134.8,5,49,0,21,0,0,0,0,0,
516,1994,"Bill Musgrave","SFO",1,1,6,0,0,0,0,6,91.7,0,0,0,0,0,0,0,0,0,
517,1994,"Elvis Grbac","SFO",0,1,0,0,0,0,0,0,39.6,1,0,0,0,0,0,0,0,1,0
518,1994,"Ricky Watters","SFO",0,0,0,0,0,,,0,,15,47,1,13,3,61,2,51,1,0
519,1994,"William Floyd","SFO",0,0,0,0,0,,,0,,9,32,0,6,4,26,1,9,0,
520,1994,"Jerry Rice","SFO",0,0,0,0,0,,,0,,1,10,0,10,10,149,3,44,0,
521,1994,"Dexter Carter","SFO",0,0,0,0,0,,,0,,1,1,0,1,0,0,0,0,0,
522,1994,"John Taylor","SFO",0,0,0,0,0,,,0,,0,0,0,0,4,43,0,16,0,
523,1994,"Brent Jones","SFO",0,0,0,0,0,,,0,,0,0,0,0,2,41,0,33,0,
524,1994,"Ted Popson","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
525,1994,"Ed McCaffrey","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,5,0,5,0,
526,1994,"Deion Sanders","SFO",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
527,1994,"Nate Singleton","SFO",,,,,,,,,,,,,,0,0,0,,0,
528,1993,"Jim Kelly","BUF",31,50,260,0,1,3,33,24,67.1,2,12,0,8,0,0,0,0,0,
529,1993,"Kenneth Davis","BUF",0,0,0,0,0,,,0,,9,38,0,11,3,-5,0,7,1,0
530,1993,"Thurman Thomas","BUF",0,0,0,0,0,,0,0,,16,37,1,6,7,52,0,24,2,2
531,1993,"Andre Reed","BUF",0,0,0,0,0,,,0,,0,0,0,0,6,75,0,22,0,
532,1993,"Bill Brooks","BUF",0,0,0,0,0,,,0,,0,0,0,0,7,63,0,15,0,
533,1993,"Don Beebe","BUF",0,0,0,0,0,,,0,,0,0,0,0,6,60,0,18,0,
534,1993,"Pete Metzelaars","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,8,0,8,0,
535,1993,"Keith McKeller","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
536,1993,"Russell Copeland","BUF",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
537,1993,"Troy Aikman","DAL",19,27,207,0,1,2,3,35,77.2,1,3,0,3,0,0,0,0,0,
538,1993,"Alvin Harper","DAL",0,0,0,0,0,0,,0,,0,0,0,0,3,75,0,35,0,
539,1993,"Bernie Kosar","DAL",0,0,0,0,0,0,,0,,1,-1,0,-1,0,0,0,0,0,
540,1993,"Emmitt Smith","DAL",0,0,0,0,0,,,0,,30,132,2,15,4,26,0,10,0,
541,1993,"Kevin Williams","DAL",0,0,0,0,0,,,0,,1,6,0,6,0,0,0,0,0,
542,1993,"Michael Irvin","DAL",0,0,0,0,0,,,0,,0,0,0,0,5,66,0,20,0,
543,1993,"Jay Novacek","DAL",0,0,0,0,0,,,0,,0,0,0,0,5,26,0,9,0,
544,1993,"Daryl Johnston","DAL",0,0,0,0,0,,,0,,1,0,0,0,2,14,0,11,0,
545,1993,"Lincoln Coleman","DAL",0,0,0,0,0,,,0,,1,-3,0,-3,0,0,0,0,0,
546,1992,"Frank Reich","BUF",18,31,194,1,2,2,12,40,60.4,2,0,0,0,0,0,0,0,3,2
547,1992,"Jim Kelly","BUF",4,7,82,0,2,2,10,40,58.9,0,0,0,0,0,0,0,0,1,1
548,1992,"Kenneth Davis","BUF",0,0,0,0,0,,,0,,15,86,0,14,3,16,0,13,0,
549,1992,"Thurman Thomas","BUF",0,0,0,0,0,,0,0,,11,19,1,9,4,10,0,7,1,1
550,1992,"Carwell Gardner","BUF",0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
551,1992,"Andre Reed","BUF",0,0,0,0,0,,,0,,0,0,0,0,8,152,0,40,0,
552,1992,"Don Beebe","BUF",0,0,0,0,0,,,0,,0,0,0,0,2,50,1,40,0,
553,1992,"Steve Tasker","BUF",0,0,0,0,0,,,0,,0,0,0,0,2,30,0,16,1,1
554,1992,"Pete Metzelaars","BUF",0,0,0,0,0,,,0,,0,0,0,0,2,12,0,7,0,
555,1992,"Keith McKeller","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
556,1992,"James Lofton","BUF",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
557,1992,"Troy Aikman","DAL",22,30,273,4,0,1,2,45,140.7,3,28,0,19,0,0,0,0,0,
558,1992,"Emmitt Smith","DAL",0,0,0,0,0,,,0,,22,108,1,38,6,27,0,18,1,0
559,1992,"Derrick Gainer","DAL",0,0,0,0,0,,,0,,2,1,0,1,0,0,0,0,0,
560,1992,"Michael Irvin","DAL",0,0,0,0,0,,,0,,0,0,0,0,6,114,2,25,0,
561,1992,"Jay Novacek","DAL",0,0,0,0,0,,,0,,0,0,0,0,7,72,1,23,0,
562,1992,"Alvin Harper","DAL",0,0,0,0,0,,,0,,0,0,0,0,1,45,1,45,0,
563,1992,"Daryl Johnston","DAL",0,0,0,0,0,,,0,,1,0,0,0,2,15,0,8,0,
564,1992,"Kelvin Martin","DAL",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
565,1992,"Steve Beuerlein","DAL",0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,1
566,1991,"Jim Kelly","BUF",28,58,275,2,4,5,46,43,44.8,3,16,0,9,-8,0,-8,3,2,
567,1991,"Frank Reich","BUF",1,1,11,0,0,0,0,11,112.5,0,0,0,0,0,0,0,0,0,
568,1991,"Kenneth Davis","BUF",0,0,0,0,0,,,0,,4,17,0,13,4,38,0,12,0,
569,1991,"Thurman Thomas","BUF",0,0,0,0,0,,0,0,,10,13,1,6,4,27,0,8,0,
570,1991,"Don Beebe","BUF",0,0,0,0,0,,,0,,0,0,0,0,4,61,1,43,0,
571,1991,"Andre Reed","BUF",0,0,0,0,0,,,0,,0,0,0,0,5,34,0,12,1,0
572,1991,"Keith McKeller","BUF",0,0,0,0,0,,,0,,0,0,0,0,2,29,0,21,0,
573,1991,"Al Edwards","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
574,1991,"Pete Metzelaars","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,2,1,2,0,
575,1991,"James Lofton","BUF",0,0,0,0,0,,,0,,1,-3,0,-3,7,92,0,18,1,0
576,1991,"Mark Rypien","WAS",18,33,292,2,1,0,0,41,92,6,-4,0,2,0,0,0,0,0,
577,1991,"Ricky Ervins","WAS",0,0,0,0,0,,,0,,13,72,0,21,0,0,0,0,0,
578,1991,"Earnest Byner","WAS",0,0,0,0,0,,,0,,14,49,0,19,3,24,1,10,0,
579,1991,"Gerald Riggs","WAS",0,0,0,0,0,,,0,,5,7,2,4,0,0,0,0,0,
580,1991,"Ricky Sanders","WAS",0,0,0,0,0,,,0,,1,1,0,1,1,41,0,41,0,
581,1991,"Gary Clark","WAS",0,0,0,0,0,,,0,,0,0,0,0,7,114,1,34,0,
582,1991,"Art Monk","WAS",0,0,0,0,0,,,0,,0,0,0,0,7,113,0,31,0,
583,1991,"Jeff Rutledge","WAS",0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,0
584,1991,"Terry Orr","WAS",,,,,,,,,,,,,,0,0,0,0,0,
585,1990,"Jim Kelly","BUF",18,30,212,0,0,1,7,61,81.5,6,23,0,9,0,0,0,0,0,
586,1990,"Thurman Thomas","BUF",0,0,0,0,0,,0,0,,15,135,1,31,5,55,0,15,0,
587,1990,"Kenneth Davis","BUF",0,0,0,0,0,,,0,,2,4,0,3,2,23,0,19,0,
588,1990,"Jamie Mueller","BUF",0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
589,1990,"Don Smith","BUF",0,0,0,0,0,,,0,,1,1,1,1,0,0,0,0,1,
590,1990,"Andre Reed","BUF",0,0,0,0,0,,,0,,0,0,0,0,8,62,0,20,0,
591,1990,"James Lofton","BUF",0,0,0,0,0,,,0,,0,0,0,0,1,61,0,61,0,
592,1990,"Keith McKeller","BUF",0,0,0,0,0,,,0,,0,0,0,0,2,11,0,6,0,
593,1990,"Al Edwards","BUF",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
594,1990,"Jeff Hostetler","NYG",20,32,222,1,0,2,8,22,93.5,6,10,0,5,0,0,0,0,0,
595,1990,"Dave Meggett","NYG",0,0,0,0,0,0,,0,,9,48,0,17,2,18,0,11,0,
596,1990,"Ottis Anderson","NYG",0,0,0,0,0,,,0,,21,102,1,24,1,7,0,7,0,
597,1990,"Maurice Carthon","NYG",0,0,0,0,0,,,0,,3,12,0,5,1,3,0,3,0,
598,1990,"Mark Ingram","NYG",0,0,0,0,0,,,0,,0,0,0,0,5,74,0,22,0,
599,1990,"Mark Bavaro","NYG",0,0,0,0,0,,,0,,0,0,0,0,5,50,0,19,0,
600,1990,"Howard Cross","NYG",0,0,0,0,0,,,0,,0,0,0,0,4,39,0,13,0,
601,1990,"Stephen Baker","NYG",0,0,0,0,0,,,0,,0,0,0,0,2,31,1,17,0,
602,1990,"Troy Kyles","NYG",,,,,,,,,,,,,,0,0,0,,0,
603,1989,"John Elway","DEN",10,26,108,0,2,4,30,27,19.4,4,8,1,3,0,0,0,0,2,1
604,1989,"Gary Kubiak","DEN",1,3,28,0,0,2,3,28,68.7,0,0,0,0,0,0,0,0,0,
605,1989,"Bobby Humphrey","DEN",0,0,0,0,0,,,0,,12,61,0,34,3,38,0,27,1,1
606,1989,"Ricky Nattiel","DEN",0,0,0,0,0,,,0,,0,0,0,0,1,28,0,28,0,
607,1989,"Steve Sewell","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,22,0,12,0,
608,1989,"Vance Johnson","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,21,0,13,0,
609,1989,"Mel Bratton","DEN",0,0,0,0,0,,,0,,0,0,0,0,1,14,0,14,0,
610,1989,"Clarence Kay","DEN",0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
611,1989,"Mark Jackson","DEN",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
612,1989,"Orson Mobley","DEN",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
613,1989,"Sammy Winder","DEN",0,0,0,0,0,,0,0,,1,-5,0,-5,1,7,0,7,0,
614,1989,"Mike Young","DEN",,,,,,,,,,,,,,0,0,0,0,,
615,1989,"Joe Montana","SFO",22,29,297,5,0,1,0,38,147.6,2,15,0,10,0,0,0,0,0,
616,1989,"Steve Young","SFO",2,3,20,0,0,0,0,13,85.4,4,6,0,11,0,0,0,0,0,
617,1989,"Roger Craig","SFO",0,0,0,0,0,0,,0,,20,69,1,18,5,34,0,12,0,
618,1989,"Tom Rathman","SFO",0,0,0,0,0,,,0,,11,38,2,18,4,43,0,18,0,
619,1989,"Terrence Flagler","SFO",0,0,0,0,0,,,0,,6,14,0,10,0,0,0,0,0,
620,1989,"Harry Sydney","SFO",0,0,0,0,0,,,0,,1,2,0,2,1,7,0,7,0,
621,1989,"Jerry Rice","SFO",0,0,0,0,0,,,0,,0,0,0,0,7,148,3,38,0,
622,1989,"John Taylor","SFO",0,0,0,0,0,,,0,,0,0,0,0,3,49,1,35,0,
623,1989,"Mike Sherrard","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,13,0,13,0,
624,1989,"Wesley Walls","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,9,0,9,0,
625,1989,"Jamie Williams","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
626,1989,"Brent Jones","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,7,1,7,0,
627,1989,"Mike Wilson","SFO",,,,,,,,,,,,,,0,0,0,0,,
628,1988,"Boomer Esiason","CIN",11,25,144,0,1,5,21,23,46.1,1,0,0,0,0,0,0,0,0,
629,1988,"Ickey Woods","CIN",0,0,0,0,0,,0,0,,20,79,0,10,0,0,0,0,0,
630,1988,"James Brooks","CIN",0,0,0,0,0,,,0,,6,24,0,11,2,32,0,20,0,
631,1988,"Stanford Jennings","CIN",0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
632,1988,"Cris Collinsworth","CIN",0,0,0,0,0,,,0,,0,0,0,0,3,40,0,23,0,
633,1988,"Eddie Brown","CIN",0,0,0,0,0,,,0,,0,0,0,0,3,32,0,17,0,
634,1988,"Tim McGee","CIN",0,0,0,0,0,,,0,,0,0,0,0,2,23,0,18,0,
635,1988,"Ira Hillary","CIN",0,0,0,0,0,,,0,,0,0,0,0,1,17,0,17,1,
636,1988,"Rodney Holman","CIN",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
637,1988,"Jim Riggs","CIN",,,,,,,,,,,,,,0,0,0,0,,
638,1988,"Joe Montana","SFO",23,36,357,2,0,3,14,44,115.2,4,13,0,11,0,0,0,0,2,0
639,1988,"Roger Craig","SFO",0,0,0,0,0,,,0,,17,71,0,13,8,101,0,40,1,1
640,1988,"Tom Rathman","SFO",0,0,0,0,0,,,0,,5,23,0,11,1,16,0,16,0,
641,1988,"Jerry Rice","SFO",0,0,0,0,0,,,0,,1,5,0,5,11,215,1,44,0,
642,1988,"John Frank","SFO",0,0,0,0,0,,,0,,0,0,0,0,2,15,0,8,0,
643,1988,"John Taylor","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,10,1,10,1,0
644,1988,"Mike Wilson","SFO",,,,,,,,,,,,,,0,0,0,0,,
645,1987,"John Elway","DEN",14,38,257,1,3,5,50,56,36.8,3,32,0,21,1,23,0,23,0,
646,1987,"Steve Sewell","DEN",1,1,23,0,0,0,0,23,118.7,1,-3,0,-3,4,41,0,18,0,
647,1987,"Gene Lang","DEN",0,0,0,0,0,,,0,,5,38,0,13,1,7,0,7,0,
648,1987,"Sammy Winder","DEN",0,0,0,0,0,,0,0,,8,30,0,13,1,26,0,26,0,
649,1987,"Mark Jackson","DEN",0,0,0,0,0,,,0,,0,0,0,0,4,76,0,32,0,
650,1987,"Ricky Nattiel","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,69,1,56,0,
651,1987,"Clarence Kay","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,38,0,27,0,
652,1987,"Doug Williams","WAS",18,29,340,4,1,1,10,80,127.9,2,-2,0,-1,0,0,0,0,0,
653,1987,"Jay Schroeder","WAS",0,1,0,0,0,1,8,0,39.6,0,0,0,0,0,0,0,0,0,
654,1987,"Timmy Smith","WAS",0,0,0,0,0,,,0,,22,204,2,58,1,9,0,9,0,
655,1987,"Kelvin Bryant","WAS",0,0,0,0,0,,,0,,8,38,0,15,1,20,0,20,0,
656,1987,"Gary Clark","WAS",0,0,0,0,0,,,0,,1,25,0,25,3,55,1,27,0,
657,1987,"George Rogers","WAS",0,0,0,0,0,,,0,,5,17,0,5,0,0,0,0,0,
658,1987,"Keith Griffin","WAS",0,0,0,0,0,,,0,,1,2,0,2,0,0,0,0,0,
659,1987,"Art Monk","WAS",0,0,0,0,0,,,0,,0,0,0,0,1,40,0,40,0,
660,1987,"Don Warren","WAS",0,0,0,0,0,,,0,,0,0,0,0,2,15,0,9,0,
661,1987,"Clint Didier","WAS",0,0,0,0,0,,,0,,0,0,0,0,1,8,1,8,0,
662,1987,"Ricky Sanders","WAS",0,0,0,0,0,,,0,,1,-4,0,-4,9,193,2,80,1,0
663,1986,"John Elway","DEN",22,37,304,1,1,3,26,54,83.6,6,27,1,10,0,0,0,0,1,
664,1986,"Gary Kubiak","DEN",4,4,48,0,0,1,6,23,116.7,0,0,0,0,0,0,0,0,0,
665,1986,"Gerald Willhite","DEN",0,0,0,0,0,,0,0,,4,19,0,11,5,39,0,11,0,
666,1986,"Steve Sewell","DEN",0,0,0,0,0,,,0,,3,4,0,12,2,12,0,7,0,
667,1986,"Gene Lang","DEN",0,0,0,0,0,,,0,,2,2,0,4,1,4,0,4,0,
668,1986,"Vance Johnson","DEN",0,0,0,0,0,,,0,,0,0,0,0,5,121,1,54,0,
669,1986,"Steve Watson","DEN",0,0,0,0,0,,0,0,,0,0,0,0,2,54,0,31,0,
670,1986,"Mark Jackson","DEN",0,0,0,0,0,,,0,,0,0,0,0,3,51,0,24,0,
671,1986,"Sammy Winder","DEN",0,0,0,0,0,,0,0,,4,0,0,3,4,34,0,14,0,
672,1986,"Clint Sampson","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,20,0,11,0,
673,1986,"Orson Mobley","DEN",0,0,0,0,0,,,0,,0,0,0,0,2,17,0,11,0,
674,1986,"Clarence Kay","DEN",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
675,1986,"Phil Simms","NYG",22,25,268,3,0,1,5,44,150.9,3,25,0,22,0,0,0,0,0,
676,1986,"Jeff Rutledge","NYG",0,0,0,0,0,0,,0,,3,0,0,2,0,0,0,0,0,
677,1986,"Joe Morris","NYG",0,0,0,0,0,,,0,,20,67,1,11,4,20,0,12,0,
678,1986,"Lee Rouson","NYG",0,0,0,0,0,,,0,,3,22,0,18,1,23,0,23,0,
679,1986,"Tony Galbreath","NYG",0,0,0,0,0,,,0,,4,17,0,7,0,0,0,0,0,
680,1986,"Maurice Carthon","NYG",0,0,0,0,0,,,0,,3,4,0,2,4,13,0,7,0,
681,1986,"Ottis Anderson","NYG",0,0,0,0,0,,,0,,2,1,1,2,0,0,0,0,0,
682,1986,"Stacy Robinson","NYG",0,0,0,0,0,,,0,,0,0,0,0,3,62,0,36,0,
683,1986,"Mark Bavaro","NYG",0,0,0,0,0,,,0,,0,0,0,0,4,51,1,17,0,
684,1986,"Phil McConkey","NYG",0,0,0,0,0,,,0,,0,0,0,0,2,50,1,44,0,
685,1986,"Lionel Manuel","NYG",0,0,0,0,0,,,0,,0,0,0,0,3,43,0,17,0,
686,1986,"Zeke Mowatt","NYG",0,0,0,0,0,,,0,,0,0,0,0,1,6,1,6,0,
687,1985,"Jim McMahon","CHI",12,20,256,0,0,1,3,60,104.2,5,14,2,7,0,0,0,0,0,
688,1985,"Steve Fuller","CHI",0,4,0,0,0,1,11,0,39.6,1,1,0,1,0,0,0,0,0,
689,1985,"William Perry","CHI",0,0,0,0,0,1,1,0,,1,1,1,1,0,0,0,0,0,
690,1985,"Walter Payton","CHI",0,0,0,0,0,,,0,,22,61,0,7,0,0,0,0,1,1
691,1985,"Matt Suhey","CHI",0,0,0,0,0,,,0,,11,52,1,11,1,24,0,24,1,1
692,1985,"Dennis Gentry","CHI",0,0,0,0,0,,,0,,3,15,0,8,2,41,0,27,1,
693,1985,"Thomas Sanders","CHI",0,0,0,0,0,,,0,,4,15,0,7,0,0,0,0,0,
694,1985,"Calvin Thomas","CHI",0,0,0,0,0,,,0,,2,8,0,7,1,4,0,4,0,
695,1985,"Willie Gault","CHI",0,0,0,0,0,,,0,,0,0,0,0,4,129,0,60,0,
696,1985,"Ken Margerum","CHI",0,0,0,0,0,,,0,,0,0,0,0,2,36,0,29,0,
697,1985,"Emery Moorehead","CHI",0,0,0,0,0,,,0,,0,0,0,0,2,22,0,14,0,
698,1985,"Steve Grogan","NWE",17,30,177,1,2,4,33,24,57.2,1,3,0,3,0,0,0,0,0,
699,1985,"Tony Eason","NWE",0,6,0,0,0,3,28,0,39.6,0,0,0,0,0,0,0,0,1,1
700,1985,"Tony Collins","NWE",0,0,0,0,0,0,0,0,,3,4,0,3,2,19,0,11,0,
701,1985,"Craig James","NWE",0,0,0,0,0,0,,0,,5,1,0,3,1,6,0,6,1,1
702,1985,"Robert Weathers","NWE",0,0,0,0,0,,,0,,1,3,0,3,1,3,0,3,0,
703,1985,"Stanley Morgan","NWE",0,0,0,0,0,,,0,,0,0,0,0,6,51,0,16,0,0
704,1985,"Stephen Starring","NWE",0,0,0,0,0,,,0,,0,0,0,0,2,39,0,24,0,
705,1985,"Irving Fryar","NWE",0,0,0,0,0,,,0,,0,0,0,0,2,24,1,16,0,
706,1985,"Cedric Jones","NWE",0,0,0,0,0,,,0,,0,0,0,0,1,19,0,19,0,
707,1985,"Derrick Ramsey","NWE",0,0,0,0,0,,,0,,0,0,0,0,2,16,0,11,1,1
708,1985,"Lin Dawson","NWE",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
709,1985,"Greg Hawthorne","NWE",0,0,0,0,0,,,0,,1,-4,0,-4,0,0,0,0,0,
710,1984,"Dan Marino","MIA",29,50,318,1,2,4,29,30,66.9,1,0,0,0,0,0,0,0,1,0
711,1984,"Tony Nathan","MIA",0,0,0,0,0,0,,0,,5,18,0,16,10,83,0,25,0,
712,1984,"Woody Bennett","MIA",0,0,0,0,0,,,0,,3,7,0,7,0,0,0,0,0,
713,1984,"Mark Clayton","MIA",0,0,0,0,0,,,0,,0,0,0,0,6,92,0,27,0,
714,1984,"Joe Rose","MIA",0,0,0,0,0,,,0,,0,0,0,0,6,73,0,30,0,
715,1984,"Dan Johnson","MIA",0,0,0,0,0,,,0,,0,0,0,0,3,28,1,21,0,
716,1984,"Nat Moore","MIA",0,0,0,0,0,,,0,,0,0,0,0,2,17,0,9,0,
717,1984,"Jimmy Cefalo","MIA",0,0,0,0,0,,,0,,0,0,0,0,1,14,0,14,0,
718,1984,"Mark Duper","MIA",0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
719,1984,"Bruce Hardy","MIA",0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
720,1984,"Joe Montana","SFO",24,35,331,3,0,1,5,40,127.2,5,59,1,19,0,0,0,0,0,
721,1984,"Wendell Tyler","SFO",0,0,0,0,0,,,0,,13,65,0,9,4,70,0,40,0,
722,1984,"Roger Craig","SFO",0,0,0,0,0,,,0,,15,58,1,10,7,77,2,20,0,
723,1984,"Derrick Harmon","SFO",0,0,0,0,0,,,0,,5,20,0,7,0,0,0,0,0,
724,1984,"Freddie Solomon","SFO",0,0,0,0,0,,,0,,1,5,0,5,1,14,0,14,0,
725,1984,"Earl Cooper","SFO",0,0,0,0,0,,,0,,1,4,0,4,0,0,0,0,0,
726,1984,"Dwight Clark","SFO",0,0,0,0,0,,,0,,0,0,0,0,6,77,0,33,0,
727,1984,"Russ Francis","SFO",0,0,0,0,0,,,0,,0,0,0,0,5,60,0,19,0,
728,1984,"Carl Monroe","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,33,1,33,0,
729,1983,"Jim Plunkett","RAI",16,25,172,1,0,2,18,50,97.4,1,-2,0,-2,0,0,0,0,0,
730,1983,"Malcolm Barnwell","RAI",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
731,1983,"Marcus Allen","RAI",0,0,0,0,0,,0,0,,20,191,2,74,2,18,0,12,1,0
732,1983,"Greg Pruitt","RAI",0,0,0,0,0,,0,0,,5,17,0,11,0,0,0,0,0,
733,1983,"Kenny King","RAI",0,0,0,0,0,,0,0,,3,12,0,10,2,8,0,7,0,
734,1983,"Chester Willis","RAI",0,0,0,0,0,,0,0,,1,7,0,7,0,0,0,0,0,
735,1983,"Frank Hawkins","RAI",0,0,0,0,0,,0,0,,3,6,0,3,2,20,0,14,0,
736,1983,"Cliff Branch","RAI",0,0,0,0,0,,0,0,,0,0,0,0,6,94,1,50,1,1
737,1983,"Todd Christensen","RAI",0,0,0,0,0,,0,0,,0,0,0,0,4,32,0,14,0,
738,1983,"Joe Theismann","WAS",16,35,243,0,2,6,50,60,45.3,3,18,0,8,0,0,0,0,1,1
739,1983,"John Riggins","WAS",0,0,0,0,0,0,,0,,26,64,1,8,1,1,0,1,0,
740,1983,"Joe Washington","WAS",0,0,0,0,0,,,0,,3,8,0,5,3,20,0,10,0,
741,1983,"Charlie Brown","WAS",0,0,0,0,0,,,0,,0,0,0,0,3,93,0,60,0,
742,1983,"Clint Didier","WAS",0,0,0,0,0,,,0,,0,0,0,0,5,65,0,20,0,
743,1983,"Art Monk","WAS",0,0,0,0,0,,,0,,0,0,0,0,1,26,0,26,0,
744,1983,"Nick Giaquinto","WAS",0,0,0,0,0,,,0,,0,0,0,0,2,21,0,14,0,
745,1983,"Alvin Garrett","WAS",0,0,0,0,0,,,0,,0,0,0,0,1,17,0,17,0,
746,1982,"David Woodley","MIA",4,14,97,1,1,1,17,76,50,4,16,0,7,0,0,0,0,1,1
747,1982,"Don Strock","MIA",0,3,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,
748,1982,"Tony Nathan","MIA",0,0,0,0,0,0,,0,,7,26,0,12,0,0,0,0,0,
749,1982,"Andra Franklin","MIA",0,0,0,0,0,,,0,,16,49,0,9,0,0,0,0,0,
750,1982,"Tommy Vigorito","MIA",0,0,0,0,0,,0,0,,1,4,0,4,0,0,0,0,0,
751,1982,"Duriel Harris","MIA",0,0,0,0,0,,,0,,1,1,0,1,2,15,0,8,0,
752,1982,"Jimmy Cefalo","MIA",0,0,0,0,0,,,0,,0,0,0,0,2,82,1,76,0,
753,1982,"Joe Theismann","WAS",15,23,143,2,2,3,19,27,75.1,3,20,0,12,0,0,0,0,0,
754,1982,"John Riggins","WAS",0,0,0,0,0,,,0,,38,166,1,43,1,15,0,15,0,
755,1982,"Alvin Garrett","WAS",0,0,0,0,0,,,0,,1,44,0,44,2,13,1,9,0,
756,1982,"Clarence Harmon","WAS",0,0,0,0,0,,,0,,9,40,0,12,0,0,0,0,0,
757,1982,"Rick Walker","WAS",0,0,0,0,0,,,0,,1,6,0,6,1,27,0,27,0,
758,1982,"Charlie Brown","WAS",0,0,0,0,0,,,0,,0,0,0,0,6,60,1,26,0,
759,1982,"Don Warren","WAS",0,0,0,0,0,,,0,,0,0,0,0,5,28,0,10,0,
760,1981,"Ken Anderson","CIN",25,34,300,2,2,5,16,49,95.2,4,15,1,6,0,0,0,0,0,
761,1981,"Pete Johnson","CIN",0,0,0,0,0,,,0,,14,36,0,5,2,8,0,5,0,
762,1981,"Charles Alexander","CIN",0,0,0,0,0,,,0,,5,17,0,13,2,3,0,3,0,
763,1981,"Archie Griffin","CIN",0,0,0,0,0,,,0,,1,4,0,4,0,0,0,0,1,0
